hospital,rating,review_text,datetime
Thumbay_Hospital_Ajman,5.0,"Recently, I had visited Thumbay radiology department for ultrasound twice, the staff there were amazing and cooperative specially the receptionist Mr Atiyar if I’m spelling correctly, appointment were schedule at 3 but he managed to find a empty slot for me earlier and overall experience with them was amazing.",2 months ago
Thumbay_Hospital_Ajman,5.0,"I would like to extend my sincere appreciation to Mr. Mohd Atyab from the Ultrasound and Radiology Department for his warm welcome, quick and efficient service, and outstanding professionalism. He went above and beyond to help us find a suitable appointment time for the patient, showing great understanding and flexibility. His respectful attitude and polite communication truly reflect the high standards of the hospital staff. Thank you, Mr. Mohd Atyab, for your exceptional support — wishing you continued success!",2 months ago
Thumbay_Hospital_Ajman,1.0,"I am amazed at their choice of doctors. One of the dermatologists, an Iraqi doctor, took sick leave without cancelling the appointments. Another doctor from Sudan, Dr. Ayman, was unable to provide the treatment, or to know the right diagnosis, upon checking my arm he has pressed it hardly causing too much pain — he asked me to go to the pharmacy to get the medicine, and by the time I returned, he had already left. The new doctors in Thumbay are taking patients’ pain very lightly.
Before the hospital was much better",a month ago
Thumbay_Hospital_Ajman,5.0,"Dear Mohd Atiab,

Thank you for your cooperation.
You handled the concern very effectively, and your efforts are truly appreciated. (Radiology Department)

Best regards,
Anees Ehsan",2 months ago
Thumbay_Hospital_Ajman,1.0,"I experienced a waiting time of over an hour for a simple X-ray procedure, which I believe is excessive and not reflective of the standard of care expected. When I asked about the delay, I was informed that the department had only one technician available. While I understand that staffing challenges may occur, having just one technician available for all radiology services causes significant delays and affects patient experience and care.

I hope this feedback will be taken seriously, and that actions will be considered to improve staffing and reduce waiting times for patients in the future.",3 months ago
Thumbay_Hospital_Ajman,5.0,I took treatment for my daughter as she has scoliosis and we are very happy with the treatment we received from Physiotherapy department at thumbay hospital from Dr Ruchita Kadam. Her exercises for my daughters back has helped to gain her strength and flexibility. Her expertise have helped my daughter a lot. Thanks alot for the amazing treatment. God bless and best of luck to her,2 months ago
Thumbay_Hospital_Ajman,1.0,"I am writing to formally express my deep disappointment with the services, communication, and overall patient handling at your facility during my recent visit. My experience has been frustrating, stressful, and, frankly, unacceptable for a healthcare institution.

On July 9, I visited the hospital for a consultation with a urology doctor. During this visit, I was advised to undergo additional tests, including blood tests for creatinine and urea, and a CT scan. That evening, I received a call from the radiology department to confirm the CT scan request. I informed them I was still waiting for my lab results, which were eventually sent later that night.

The following morning, I called to confirm the CT scan schedule and inquired about the necessary preparations. Unfortunately, the staff member I spoke with provided unclear and confusing information. When I asked specifically about what preparation was required, they simply said “nothing,” without elaboration.

I also booked an appointment with the urology doctor for 2:30 PM to review my lab results before proceeding with the scan. I arrived at 2:00 PM only to be told the doctor was still in surgery and would not return until 3:30 PM. The doctor eventually arrived at 4:00 PM. This shows a clear lack of coordination—if the doctor was unavailable, why was a 2:30 PM slot confirmed?

During the consultation, the doctor briefly reviewed my results and instructed me to proceed with the CT scan—again with no guidance or explanation.

When I went to radiology, I was informed for the first time that the CT scan required contrast and that fasting was necessary. At this point, I felt completely let down. I had not been told anything about fasting, and due to my last meal being at 12:00 PM, I had to wait until 6:00 PM for the procedure.

Even after returning at 6:00 PM, the delays continued. A nurse inserted an IV line at around 6:30 PM, and I waited another 90 minutes for the radiologist. At 8:00 PM, I was finally called in—only to face another delay because my information had not been entered into the system. It was disorganized and stressful. One radiologist was handling both MRI and CT scans, leading to a long queue. I finally completed the procedure at 9:00 PM.

This entire experience—from poor communication and scheduling, to lack of clear instructions, understaffing, and long waiting times—reflects a system that is inefficient and inconsiderate of patients’ time, comfort, and emotional well-being. Once payment is made, it feels as though the patient is left to navigate a chaotic system on

This has been the worst experience I have had in a hospital, and I am left feeling frustrated and uncared for. I hope you will take this complaint seriously and address the systemic issues affecting patient care.",3 months ago
Thumbay_Hospital_Ajman,1.0,"I’m very disappointed with the reception staff at the hospital, especially the female staff answering phone calls. They seem completely uninterested in speaking properly or helping the patients. It feels like they are in “sleep mode” while talking, not listening to what we are saying or showing any willingness to assist.

It’s really frustrating, and I’m not sure how they are even working in such a responsible position. If this is the attitude towards patients, I would rather find another hospital that takes care and communication seriously.",3 months ago
Thumbay_Hospital_Ajman,5.0,Had a great experience at the facility. Every process is very fast and I'm happy for chosing Thumbay Hospital but only in nuaimiya. The university hospital seems very busy so I had a delay in receiving my Ultrasound Results. However I had a opposite experience with great care at nuaimiya Hospital. I thank Dr. Jayamurugan Poopandi who suggested me here and my great thanks to Dr. Asim Rafiq who did the surgery. My special thanks to the nurse Ashna Kadar who is 8 months pregnant but still working hard and being very sweet with the patients. Happy experience overall.,6 months ago
Thumbay_Hospital_Ajman,5.0,"I suffered a bike accident and had to undergo surgery on my wrist. Following the operation, I was unable to fold my fingers and experienced severe pain. After taking 10–12 physiotherapy sessions with Dr. Ruchita Kadam, I am now completely pain-free, and my fingers have regained full mobility and normal function. I am truly grateful for her professional attitude, effective treatment, and well-guided exercises. A big thank you to Dr. Ruchita Kadam and Thumbay Hospital. I would highly recommend her for her top-notch physiotherapy care.",2 months ago
Thumbay_Hospital_Ajman,1.0,"The management is so bad- they kept only one nurse who is also the receptionist and also handling the treatment room and is running around. I feel sorry for her because she is doing everything and she is ideally getting exploited but the management is trash. Been waiting for 30 mins and more for my appointment which was to start 20 minutes ago.

They kept only one nurse for everything. Im not even on insurance but im glad i witnessed this because it will he surely my first and last visit.",7 months ago
Thumbay_Hospital_Ajman,1.0,"The worst ever in everything
My experience at this hospital was extremely disappointing due to multiple issues:

1. **Appointment Booking**: It’s nearly impossible to reach them by phone. After multiple attempts, they either don’t answer or book the wrong appointment.
2. **Staff Negligence**: The employees are careless and unprofessional—both on the phone and at the reception counter. They work painfully slow, causing unnecessarily long wait times.
3. **Poor Doctor Quality**: The doctors lacked competence, providing unreliable diagnoses and unprofessional treatment.

I would **never** recommend this hospital to anyone. The service is disorganized, the staff is indifferent, and the overall experience was unacceptable.",3 months ago
Thumbay_Hospital_Ajman,1.0,"0 stars ..Worst hospital faced in my life.
Charged too high and made us do early delivery, made us do lot of medical reports which wasn't needed at all. Lifetime saving vanished behind them.
My child was in ICU for 10 days.
Per day bed rent was 3000 aed.
Fraud is one word.",a month ago
Thumbay_Hospital_Ajman,5.0,"We had been searching for a good doctor specialised in physiotherapy and we found in Thumbay Hospital, Ajman. Dr Ruchita is a good guide, also a good doctor who helped my wife get better from her acute back ache. She supported her from the beginning and continued till the end of the session. We wish her all the best in her endeavour.",2 months ago
Thumbay_Hospital_Ajman,1.0,"The doctors at this hospital are and experienced.  However, the main concern lies in the extended wait times for services—whether it's for consultations, laboratory tests, or imaging procedures such as X-rays.

Additionally, I underwent lab tests yesterday but have not yet received the report via email. I tried reaching out through the WhatsApp contact provided, but unfortunately have not received any response.",3 months ago
Thumbay_Hospital_Ajman,1.0,"The worst service I have experienced from any hospital since moving to the UAE.There is no proper queueing system and absolutely no clarity on waiting times. Appointments are not honored, and it’s clear that management has made no effort to implement a structured process that ensures patient satisfaction.The radiology department, in particular, is appalling. One staff member had an extremely poor attitude. When I raised concerns about their consistently low ratings and frequent customer complaints, he blatantly responded that he didn’t care. That says everything about the culture of the place. To date, I’ve spent over AED 500 on tests and still have no clear results or understanding of my medical condition. At this point, I have no option but to seek proper care from another hospital.",3 months ago
Thumbay_Hospital_Ajman,3.0,"I would like to express my deepest appreciation to Dr. Ruchita and Dr. Aksa for their outstanding care and dedication during my physiotherapy treatment for my broken arm. From the very first session, Dr. Ruchita made me feel heard, supported, and confident in my recovery. Her professionalism, attention to detail, and genuine kindness truly made a difference in my healing journey. Thanks to her expert guidance and encouragement, I’m regaining strength and mobility day by day. I’m truly grateful for her help and would highly recommend her to anyone in need of physiotherapy care.",3 months ago
Thumbay_Hospital_Ajman,5.0,"I took treatment for my wrist pain, from Dr Ruchita. i m feeling so good. it was very difficult to lift heavy weight  and lot of pressure was there on the wrist. But after few sessions and proper exercises i am feeling so much relief. Thank you doctor.",5 months ago
Thumbay_Hospital_Ajman,1.0,"Very poor diagnosis.
I went to hospital for stomach pain and the ultrasound result showed I had swollen gallbladder. I went to operations department and complained that I don't have the organ because it was removed. Be safe and get second opinion. No action taken even after my complain",3 months ago
Thumbay_Hospital_Ajman,5.0,I had a wonderful experience with Dr. Ruchita( Physiotherapist). Her positive attitude and encouragement kept me motivated during my recovery.,a month ago
Thumbay_Hospital_Ajman,1.0,"Very dispointed, yesterday i visited & consulated the doctor. They give me super Saturday offer. I asked the receiption is this free, again asked to the a staff in the cabin. She told if it is apporved you will get message. Night i got the message & call & told to me that apporved. So come tomorrow to give blood sample. Early morning today i went to emergency section. They are asking me 87 Dhs. They don't got any information from office.  So who's mistake is this...  I ate last night food & come to check my blood sugar level after 8 hrs of fasting.  A sugar patient this much time fasting is difficult without drinking a drop of water.  You guys your customer service very bad. I will not suggest to anybody.",4 months ago
Thumbay_Hospital_Ajman,5.0,"Carefully handled, we went for Cataract surgery under Dr. Kapil Das, she had 6/6 vision the next day of surgery. Entire staff is very accommodating and caring. Professional staff and helpful environment.",3 months ago
Thumbay_Hospital_Ajman,4.0,I Visted Dr. Usha Rani (gynecologist) in thumbay Nuaimiyah hospital. she is simple and gentle in behaviour and gave sufficient time to each patient. Explain things properly and addressed all my concerns. Overall she's  professional and a good doctor.,2 months ago
Thumbay_Hospital_Ajman,5.0,"We have a great experience with dr Tahani Hassan the paediatric doctor with my precious child and we recommend her for kids
Saleh is extremely happy and said I want to be 10000 days in Thumbay because of her",a month ago
Thumbay_Hospital_Ajman,5.0,"Thank you Dr. Ruchita from Physiotherapy.
She was greatly experienced in her field and has a very lovely attitude. She displayed close attention in treating her patient.",a month ago
Thumbay_Hospital_Ajman,5.0,Good experience with Pilonidal sinus closed wound excision by Dr Asim rafiq. Complications arose after treatment but dealt with it very effectively and hospitably. Nurses also good.,a month ago
Thumbay_Hospital_Ajman,5.0,"I cannot express enough gratitude for the exceptional care and treatment I received at Thumbay Hospital under the guidance of Dr. Ghulam Nabi, Consultant Gastro Enterologist.
Dr. Ghulam Nabi is truly a remarkable physician. His expertise, compassion, and dedication to his patients are unparalleled. He took the time to thoroughly explain my condition, answer all my questions, and outline a clear treatment plan and  made me feel confident that I was in the best hands possible.
The entire medical team at Thumbay Hospital was equally impressive. The nurses, technicians, and support staff were attentive, kind, and highly skilled. the level of care I received was nothing short of outstanding.
Thanks to Dr. Ghulam Nabi and the team at Thumbay Hospital, my health has significantly improved, and I am on the path to a full recovery. I wholeheartedly recommend Thumbay Hospital and Dr. Ghulam Nabi to anyone seeking top-notch medical care.",9 months ago
Thumbay_Hospital_Ajman,5.0,"- Great experience!, I did a Circumcision surgical for my new 2 weeks old baby, it was 10mins. time with very less pain after, my baby didn't suffer at all.

- Special thanks to Dr. Asim who he was a really professional and knows well what he is doing!, has a great bedside manner and listens attentively, i highly recommend him!

- The billing process was transparent and straightforward. No surprises.

- All the staff was helpful and kind, and thanks to the shift nurse at counter 1.

Regards.",a year ago
Thumbay_Hospital_Ajman,5.0,"I had a great experience with Dr Ruchita Kadam, physiotherapist at Thumbay hospital ajman..From the very first session, she was very attentive to my case and gave me a clear picture of the problem. She clearly guided my through effective exercises and treatment. I started feeling noticeable improvement within a few session. Thank you to her and thumbay hospital to have her. I highly recommend her and the hospital for physiotherapy.",3 months ago
Thumbay_Hospital_Ajman,5.0,"Feedback for Dr. Rekha Khatri – General Surgeon

Highly Recommended !

I have been consulting Dr. Rekha Khatri for mastitis-related concerns, and I truly appreciate the exceptional care she provides. She consistently puts in her best efforts to treat me, not only medically but also emotionally always offering reassurance, reducing my stress, and approaching my recovery with compassion and positivity.

After consulting with several general surgeons, Dr. Khatri stands out for her genuine empathy, respectful approach, and unwavering dedication. Her ability to combine clinical expertise with heartfelt care makes a meaningful difference in a patient’s healing journey.",3 months ago
Thumbay_Hospital_Ajman,5.0,"I had an excellent experience at Thumbay Hospital Ajman. Dr. Asim performed a flawless surgery—everything went smoothly and I felt well taken care of throughout the process. He provided clear instructions and helpful guidance every step of the way.

Dr. Mais from Internal Medicine was also extremely helpful. Her diagnosis was accurate, and the prescribed medicines worked effectively. I truly appreciated her attentive and caring approach.

The nursing staff were cheerful, supportive, and always ready to assist, which made my recovery much more comfortable.

Highly recommend this hospital for its professionalism and compassionate care!",5 months ago
Thumbay_Hospital_Ajman,5.0,"Got treated for my back from Dr Ruchita, physiotherapist and I am out of words to be thankful to her. Her exercises have been so helpful to get rid of my pain. Very knowledgeable doctor with positive attitude. I got physiotherapy done from 3 hospitals but this was the best hospital I came across. Big thank you to thunbay hospital",5 months ago
Thumbay_Hospital_Ajman,5.0,"I took treatment for my ankle from Dr Ruchita kadam, physiotherapist. I had a fall and twisted my ankle. My ankle was in cast for 3 weeks and I had lot of swelling and pain in my ankle. Walking was difficult and Dr Ayman suggested me physiotherapy. After 5 sessions of physiotherapy my swelling is completely gone and pain too. The machines and the exercises have helped me to come back to my normal schedule. A big thank you to both the drs . Dr Ayman and dr Ruchita",3 months ago
Thumbay_Hospital_Ajman,1.0,"Booked an appointment by9am but there is no one in reception ,there is no one to guide,
Running around asking cleaner,found a nurse her attitude is also high as sky.
Very disappointed by the service you provid.
Reception people should be arrive before Doc.
I dont understand why they even given me an appointment, if there is no one to attend.",3 months ago
Thumbay_Hospital_Ajman,1.0,"""Subject: Issue with Blood Sample Collection for Newborn (5 days old) at Thumbay Hospital Ajman

Dear [Hospital Administration],

I recently visited Thumbay Hospital Ajman with my 5-day-old baby for a blood test. After completing the test, I returned home. However, 5 hours later, I received a call from the lab staff informing me that the blood sample collected was insufficient and requesting me to return for another sample collection.

Unfortunately, the experience was further marred by the unprofessional behavior of the nurse who collected the blood sample. Her service was subpar, and her behavior was unacceptable. This caused significant inconvenience, distress, and anxiety for my newborn and me.

I kindly request that the hospital reviews its procedures to ensure such incidents are minimized in the future, considering the vulnerability of newborns. Additionally, I hope the hospital will address the issue of nurse conduct and provide training to ensure a better experience for patients.

Sincerely,
Patient",4 months ago
Thumbay_Hospital_Ajman,1.0,I was in emergency check up for my daughter and  she discharge from emergency and  i have to wait for more than 25 min  in the pharmacy bcz DR didn’t sent the description of the medicine …very poor service…,10 months ago
Thumbay_Hospital_Ajman,5.0,"I am very happy with my treatment with Dr. Kapil Das Ophthalmologist at Thumbay hospital, Ajman.
My mother was a complicated case of Cataract with very high blood sugar, with risk of infection in the eye.
But Alhamdullilah the cataract surgery and it's post op management all went well and my mother has normal vision.",4 months ago
Thumbay_Hospital_Ajman,4.0,"Price ; neutral as expected from private
Pros ; very clean ,spacious and good doctors.
Cons; can't think of any...

Last visit for PCR...fast and easy service with prompt response.",4 years ago
Thumbay_Hospital_Ajman,5.0,I took treatment from Dr Ruchita for my neck pain. I am very satisfied and happy with the treatment. The exercises were very effective and i am feeling much better. I will recommend her to my friends and relatives. A big thank you to the thumbay team.,6 months ago
Thumbay_Hospital_Ajman,5.0,"I would like to express my heartfelt appreciation to Dr. Asim laharwal, for the exceptional  kindness.
Last 20/05/25 im very grateful for the outstanding care and expertise you did for my surgery. For the encouragement and support mean a lot.
To the anesthetist Dr. Who made me dream well and to all the nurses helped. You all are heroes. SHUKRAN....

Maisara Sugadol",5 months ago
Thumbay_Hospital_Ajman,1.0,"Got my husband admitted here because he was needed to be under observation but the services of the nurse is pathetic. The bell doesnt work, I have to ask them to assist personally and that too - they take their sweet time. One nurse spilled blood on my husband’s bed and didnt even clean it on time. I personally had to change the sheet with another spare bed because they were taking so much of time. Nurses here are very careless, they dont even come and check if the drip is over. I dont recommend this hospital at all specially for admission cases. Also every hour my husband’s fever keep increasing - they are not taking anything seriously. Asked so many times to call the doctor but they keep asking me to wait.",2 years ago
Thumbay_Hospital_Ajman,1.0,"WORST EXPERIENCE EVER
EMERGENCY IS LIKE HELL!!!
They don't know meaning of emergency
They make que like opd in emergency
THEY WERE TAKING PATIENTS WITH FULLY OCCUPIED BEDS

Please get them realized that beautiful air-conditioned building is not requirement of health care system,requirement is cleaned spacious building/facility with large number of beds and ""WELL QUALIFIED STAFF"",

THUMBAY HOSPITAL AJMAN has very beautiful building but unfortunately very ugly services.

Looking forward for better services in future
Thanks",5 months ago
Thumbay_Hospital_Ajman,5.0,"I would like to express my sincere thanks to the entire care team at the hospital for the attention and support provided during my son’s recent overnight admission due to high fever.

A special thanks to Dr. Shemeena for her continuous care, and to the ER team including Dr. Bilal, Dr. Adeel (I hope I have the name correct), and all the staff who were very helpful and supportive right from the moment we arrived. I also want to appreciate the housekeeping team, especially Mr. Vishnu, who ensured everything was in order and always with a smile. The nursing staff were always present, caring, and made us feel supported throughout our stay.

One suggestion I would like to share is regarding the hospital Wi-Fi service. Unfortunately, it kept disconnecting and required logging in repeatedly, which was quite inconvenient, especially with kids who rely on stable connections for entertainment during such stressful times. My 4-year-old son was so frustrated that he even threw his tablet due to the frequent log-in prompts. I believe improving this service will make the overall patient and family experience even better.

Once again, thank you to everyone who contributed to my son’s care.",5 months ago
Thumbay_Hospital_Ajman,1.0,"Dear [Thumbay/Ajman Aljurf branch

Formal Complaint Regarding Misdiagnosis and Resulting Health Complications

I am writing to formally file a complaint regarding a serious misdiagnosis I experienced at Thumbay Hospital, Ajman – Al Jurf branch.

After completing the treatment prescribed by the ENT doctor Sanooj Saithu Mohammad Kunju at your facility, my condition deteriorated significantly. Concerned about my worsening symptoms, I sought medical attention at another hospital, where I was diagnosed with severe pneumonia. The attending physicians there confirmed that the condition had worsened due to a misdiagnosis and inadequate treatment provided earlier.

This situation has not only caused me significant physical suffering but has also resulted in emotional distress and additional medical expenses that could have been avoided with proper diagnosis and care.

I kindly request a thorough investigation into this matter, and I expect a formal response explaining how such a critical error occurred, as well as what steps will be taken to prevent similar incidents in the future.

Thank you for your attention to this serious issue.

Sincerely,
Tasneem Mohamed Ali",5 months ago
Thumbay_Hospital_Ajman,5.0,I had fell down from stairs and was limping while walking so I came for physiotherapy  to Dr Ruchita for 5 sessions. I am very happy to share that I am walking normally now. The exercises and the treatment were up to the mark. Very happy with the treatment.,5 months ago
Thumbay_Hospital_Ajman,5.0,A very good hospital. Treat the patient very kind and help families. Patient come from all over the uae only for this very happy,a month ago
Thumbay_Hospital_Ajman,5.0,"All the staffs and doctors are generous. My father used to take Dialysis here, the dialysis nurses are so much caring and responsive.",4 months ago
Thumbay_Hospital_Ajman,5.0,"I want to thank Dr.Kapil.A.Das Ophthalmologist who helped me recover my vision in left eye which was damaged by Silicon black chemical injury.
I cannot thank God and Dr.Kapil and his team at Thumbay hospital Ajman who kept me motivated and helped in the complete recovery of my vision when 2 major hospitals in Sharjah had given me a very poor visual prognosis.",9 months ago
Thumbay_Hospital_Ajman,1.0,Very bad service for just consulting the doctor almost 2 hours we waited there is no patient also inside doctor just sitting in the room and the patient are waiting outside. Company should give good training for the staffs how to treat the patient. I will not recommend to anyone.,6 months ago
Thumbay_Hospital_Ajman,1.0,"""I visited the hospital to inquire about vaccination due to my roommate's chickenpox. The receptionist directed me to Dr................. ... , a specialist. However, when I went to meet her,she  didn't allow me and instead called another patient. I was told to get a file before consulting the doctor. Given the hospital's purpose, I expect better guidance and support. Unfortunately, this experience fell short of my expectations.""feel bad.Treat Each patients From your heart  itzz gave you Something More in your life.",4 months ago
Thumbay_Hospital_Ajman,2.0,"Very less staffs...so lethargic...specially in the pharmacy..they are delaying a lot..there was just one single pharmacist and she isn't even calling according to the token numbers. Not organized at all. Attitude was really bad. There are three counters in the pharmacy and just one is open with  a single pharmacist..this is disgusting,no token system .",8 months ago
Thumbay_Hospital_Ajman,5.0,I took physiotherapy from Dr Ruchita for my ankle sprain. My experience was very good. I felt more free and flexible with my ankle. I was struggling to play football for a long time but after 4-5 sessions I am back to my routine. Very happy with the exercises she gave me. Thank you very much,6 months ago
Thumbay_Hospital_Ajman,5.0,"I took treatment from Dr Ruchita,physiotherapist for my back pain.i came on a wheelchair unable to move my leg, unable to walk but just after a week i am walking independently and my back pain has also reduced. So i am very happy with the treatment. Thank you so much",5 months ago
Thumbay_Hospital_Ajman,5.0,I took treatment from Dr Ruchita for my back pain. I came with so much pain and going back with such relief.. Allah bless her. Very happy with the treatment. No words to say thank you.,6 months ago
Thumbay_Hospital_Ajman,5.0,"We took treatment from Dr Ruchita in Thumbay Hospital the experience was excellent with her
when we start my son can’t walk properly after 5 sessions he is much much  better",4 months ago
Thumbay_Hospital_Ajman,5.0,"I would like to deeply thank Dr. Bhavana for her kindness and professionalism, my ears were blocked for last two days and had hard times on my work i visited another doctor in different hospital she was she did literally nothing and asked me to come after 5 days on the contrary Dr. Bhavana assisted me and showed care and was quite friendly and treated me immediately and i got no pain and my issue is handed in few minutes she is literally great and thumbay hospital is luck to have her.",4 months ago
Thumbay_Hospital_Ajman,4.0,"Went for having COVID PCR test,

1. Hospital is located in a prime location and its not crowded to too,

2. Hospital is clean and well maintained,

3. Prices seems neutral and just 100 AED for COVID test, Futher got the result in just 4 hours,

4. Everything about COVID PCR sample collection is well organised, Way to reach the sample collection spot from the entrance is clearly marked directed like in the Airports and the bill payments to sample collection is also comparatively fast,",4 years ago
Thumbay_Hospital_Ajman,5.0,The staff is very energetic and help full I am satisfied with the radiology department staff and speciall thanks to Mr Mohd Atiyab,2 months ago
Thumbay_Hospital_Ajman,1.0,"Worst hospital ever. The nurses don’t care at all, and the staff ignore every request. The rooms are in bad condition, the building is old and depressing, and even the TVs don’t work. It was a terrible experience — I came in sick and left feeling worse.",3 months ago
Thumbay_Hospital_Ajman,1.0,"I wish there was 0 rating, i would have given to them for having Dr. Kapil in OPHTHALMOLOGY Dept.
I took my daughter for an eye test there and he was treating her like an adult, she is only 5
He asked her to sit straight and look into the machine, she is a kid and was scared of it but this Dr was looking at her with such faces that he is not willing to help and he is there only for money.
He even told me that if she cannot cooperate than he can not check and we can leave, bro its your job to check not give comments
One thing is for sure i am not going there again ever because the behavior of this Dr.",5 months ago
Thumbay_Hospital_Ajman,5.0,I would like to express my satisfaction with Mr. Mohd Atiyab's service in the radiology department; he has proven to be a remarkably helpful and amiable individual.,2 months ago
Thumbay_Hospital_Ajman,5.0,"I would like to take this moment to appreciate Dr.Mirza for his amazing support throughout my journey in thumbay hospital.

As per advised of one of the Dr. my wife need to admit in hospital, From the time I enter in thumbay hospital , I don’t know what to do but Dr. Mirza took the initiative checked with his senior, even the guy not on shift.he make sure that I get the best support and understand what need to be done. Thank you so much for your kind support.

Me and my wife will always remember that.",5 months ago
Thumbay_Hospital_Ajman,5.0,"Hi everyone, my name is Matsobane Tarious Lekokwane I would like to take this opportunity to thank Doctor Sara Eisa (Internal Medicine Specialist) at Thumbay hospital, she's a very good and professional Doctor who cares about her patients,Thank you Doctor for all your advice after being diagnosed with a very Dangerous illness now I can proudly say I'm healthier and alive because of you, I never got such a treatment even in my Country South African, please remain humble and very professional and keep on saving lifes.

All the best
Matsobane Tarious Lekokwane.",2 months ago
Thumbay_Hospital_Ajman,1.0,"The worst Hospital all over the UAE, not recommended at all..

I was admitted to the hospital and waited for insurance approval, the insurance replied for more details required from the Dr. But nobody was following up the case neither from the Drs nor the Insurance team there..

It was the worst Hospital i entered, i left the hospital due to the carelessness of the team..",5 months ago
Thumbay_Hospital_Ajman,1.0,Worst hospital they are treating only wasta people. Dr Rad is kept treating his own people while we are standing outside in emergency for 2 hours with several abdominal pain. I believe this is not na SOP of emergency. When we complained to admin the receptionist Fahad he was laughing and saying we will cancel your file. We left hospital without treatment. Even they steal registration charges.,6 months ago
Thumbay_Hospital_Ajman,3.0,"I have opted this hospital because the service here is good. But the reception registration is very slow. There is 6 counters, but It's always only one person available. This makes the whole process slow.",6 months ago
Thumbay_Hospital_Ajman,5.0,"I am immensely grateful for the exceptional emergency care my wife received at Thumbay Hospital in Ajman, UAE.

Emergency Response: The hospital staff's immediate and efficient response to the situation was truly remarkable. Within moments, they initiated treatments, demonstrating a high level of expertise and dedication. My wife's health significantly improved within just one hour, thanks to their prompt actions.

Compassionate Staff: The staff at Thumbay Hospital, Ajman, exudes compassion and friendliness. Their caring approach during a stressful time made a significant difference. They not only tended to medical needs but also provided emotional support, creating a comforting environment.

Affordable Payments: I appreciate the transparent and reasonable payment structure at Thumbay Hospital. The hospital's fair pricing and clear communication alleviated that concern, allowing us to focus on my wife's well-being.

In times of distress, Thumbay Hospital stood out as a beacon of excellent healthcare, combining expertise with compassion. My heartfelt thanks to the entire team for their outstanding service. Highly recommended.",a year ago
Thumbay_Hospital_Ajman,5.0,"I took treatment for my knee pain from Dr. Ruchita, Physiotherapist. I am quite happy with her treatment and the recommended exercise helped me recover very fast. Will surely recommend to family and friends.
Thanks,",7 months ago
Thumbay_Hospital_Ajman,3.0,"The service is okay. it's not bad. The staff are cooperative and nice. But....the time-lapse of the service is really slow. The nurses are busy gossiping with each other or busy on their phones. I understand if you are short staffed, but the management of the hospital should manage that the hospital is located at a famous point of the city, so they must concentrate on this hospital more",8 months ago
Thumbay_Hospital_Ajman,1.0,"I am extremely disappointed and frustrated with the service I received from the doctor. Unfortunately, I found her demeanor to be unprofessional, displaying arrogance, carelessness, and a lack of empathy. Doctor must understand importance of bedside manner and its impact on patients' experiences. This was my 3rd visit, each visit i faced similar treatment but i ignored assuming this is somenthing not be given  much importance but yesterdays experience was really horrible.",7 months ago
Thumbay_Hospital_Ajman,5.0,"My mother had been up sick with difficult breathing and cough ..so from registration to medical assistant ,nurse screening to physician ,every one was kind and helpful
Dr Padma (ER Doctor) very polite and friendly and every thing went smoothly ..She saw my mother promptly and and diagnosed quickly
Also I appreciate Dr Salma Daud (Internal medicine consultant) that she is had discussed with  us the plan for my mother management
So She is very professional ,wonderful and was very thorough with excellent care in Avery timely manner",Edited a year ago
Thumbay_Hospital_Ajman,5.0,"I would like to express my sincere appreciation for Sister Jyoti from the OP Orthopedic Department. She demonstrated exceptional professionalism, kindness, and genuine care while attending to my 75-year-old mother. Her compassionate approach, patience, and attentiveness made a significant difference in my mother's experience, ensuring she felt comfortable and well cared for.

Such dedication and empathy truly reflect the highest standards of patient care. Please convey our gratitude to Sister Jyoti, as her efforts are deeply valued.",8 months ago
Thumbay_Hospital_Ajman,1.0,"Very Disappointing Service

I have been trying to schedule an MRI scan for the past 2 weeks, but the service has been incredibly frustrating. When I call the hotline, I’m redirected to the radiology department, but no one answers. Afterward, I’m sent to customer service, who only tells me that they’ll call me back and takes my number. It's been two weeks, and I haven’t received any follow-up.

Also I visited the hospital in person to resolve this issue, and the receptionist at the radiology counter was incredibly rude. He showed no care or empathy toward patients, and his responses were dismissive. This lack of professionalism and poor customer service has left me extremely disappointed. I expected much better from a hospital.

I hope they can improve their service soon without wasting patient's time and money.",10 months ago
Thumbay_Hospital_Ajman,1.0,"Very bad service
They always lie about timing
Even if you go by taking appointment still you need to waite for 3 4hrs normally
If you ask them when is my turn they will tell you just in 20 min
In this way they will consume your whole day
Ever worst facility in UAE in term of management
Not recommend at all especially radiology department
Any scanning will consume your 5 hours
Management keep adding patients from their own choice you will be just on waiting",4 months ago
Thumbay_Hospital_Ajman,1.0,"Worst experience to reach someone to check the NT scan charges, after 4 attempt in 6 hours give up. No way going for delivery of my baby there. Before experience gives me a heads up",3 months ago
Thumbay_Hospital_Ajman,5.0,"I took treatment for my back pain, from Dr Ruchita Kadam, she is very professional with her work. Alhamdullah very effective treatment. With proper exercise and posture advice I am all good and back to normal routine. Thank you so much for the good treatment.",6 months ago
Thumbay_Hospital_Ajman,5.0,"I am so grateful to Dr Nanees dentist surgeon she the best dentist ever for me and my kids and all the family members ,
She is so kind ,caring, helpful and experienced.
My kids now not scared from the dentist .
Thanks so much our lovely doctor for everything you give us ❤️ ♥️.
You are the best dentist ever.",Edited 2 months ago
